creator_username,creator_id,creator_followers,creator_verified,creator_bio,creator_type,creator_gender,country_origin,is_ai_generated,video_id,video_url,posting_date,duration_seconds,hashtag,caption,language,likes,views,shares,comments,engagement_rate,is_acne_relevant,before_after,video_intent,location_of_shoot,misinformation_label,claim_type,claim_accuracy,treatment_origin,cultural_claim,western_accepted,label_confidence,notes,transcript,product_name,product_brand,product_category,product_shown,ingredient_named,clinical_validity,start_acne_score,end_acne_score,delta_improvement,subject_gender_visual,single_multiple_people,indoor_outdoor
maggieroseadvocate,7006466846628217861,452300,FALSE,"Total Health Advocate.
🌸 Mind. Body. Spirit. 🌸
My favorite things are here 👇",influencer,unknown,Unknown,no,7185940222390144299,https://www.tiktok.com/@maggieroseadvocate/video/7185940222390144299,2023-01-07T15:58:38.000Z,125,"blackseedoil, blackseedoilbenefits, blackseed","I'll keep everyone updated as I realize more things, but these are three I've noticed right away. They call Black Seed Oil the oil of immortality and I'm beginning to see why! #blackseedoil #blackseedoilbenefits #blackseed ",English,72200,2200000,9234,1887,3.28,yes,no,education,unknown,na,none,na,Middle_Eastern,yes,unknown,high,,,,,,,,,,,,,,
melaniesandford18,7202743452702606382,660200,FALSE,holistic nutritionist certified in medicinal plants-this is not medical advice,influencer,unknown,Unknown,no,7608637713842982174,https://www.tiktok.com/@melaniesandford18/video/7608637713842982174,2026-02-19T18:00:42.000Z,162,,"It really does matter how you take your Blackseed oil. Depending on your needs, this is going to differ. Every individual is different so it’s hard to say exactly what’s going to help someone the most so keep in mind that these are just some suggestions for dosages and timing. 1.) For High Blood Sugar or High Blood Pressure, it’s best to split the dose day and night to keep it steady in the system because blood sugar and blood pressure fluctuate throughout the day and the half life of thymoquinone plasma is about 4 to 6 hours depending. 2.) if you have auto immune conditions or have chronic inflammation, it is best to take it once daily about a half a teaspoon to 1 teaspoon per day— nighttime tends to be better for joint pain and inflammation as many inflammatory cytokines can spike at night. Taking it with food helps to make it more gentle on the system. 3.) if you have gut sensitivity or reflux making sure to take it with a little bit of food that has fat maybe a little bit of protein is the best approach so that it buffers the system and doesn’t hit so strongly. This can help you avoid the burping as well. Starting off with a lower dosage like a quarter of a teaspoon to a half a teaspoon once a day is good for starters. If you’re having an active flare, it might be best to avoid it until the flare calms consistency is also key. 4.)  for histamine issues or allergies once per day in the morning is most likely going to be best since histamines can be higher in the morning. It also covers you for your most reactive hours. It helps mass cells behave better so being consistent is ideal. You can split your dosage if you have postnasal drip or allergy issues at night as well. 5.) for perimenopausal or menopausal symptoms once per day is ideal during the day is best. If you have blood sugar crashes or if your energy is low and you have daytime inflammation it’s best to take it with a little bit of protein and fat during the day— however if your symptoms worsen at night, you can split your doses a quarter of a teaspoon to a half a teaspoon with a little bit of food. It is best to consult your doctor before using any herbal supplements, especially if you are pregnant, breast-feeding, or on medication. It is advised to take a break with Blackseed oil after three months since there aren’t any long-term studies to support longer-term use. Cycling offer for a few weeks and then back on is ideal This is not medical advice, and I am not a medical professional. ",English,810,17700,105,26,4.58,yes,no,product_promotion,unknown,misinformation,supplements,unsupported,Unknown,no,no,high,,,,,,,,,,,,,,
drbergofficial,6900617529741100033,2400000,TRUE,"Official Account Creator of the Healthy Keto® movement
14 mil subs on YouTube",influencer,unknown,Unknown,no,7593081545406172446,https://www.tiktok.com/@drbergofficial/video/7593081545406172446,2026-01-09T21:00:00.000Z,27,"drericberg, blackseedoil","I am very excited about this new product!

#drericberg #blackseedoil",English,2495,92100,186,66,2.71,yes,no,education,unknown,na,none,na,Unknown,no,unknown,medium,,,,,,,,,,,,,,
drjencaudle,6668635890346721286,305400,TRUE,"Family Doc, Med School Prof, TV Health Expert, >2M on Social.",influencer,unknown,Unknown,no,7484091164564540702,https://www.tiktok.com/@drjencaudle/video/7484091164564540702,2025-03-21T02:56:41.000Z,66,"blackseed, blackseedoil, blackseedoilbenefits, blackseedoildangers, drjencaudle, fyp, fypシ, fypage, fypシ゚viral",Black seed oil dangers #blackseed #blackseedoil #blackseedoilbenefits #blackseedoildangers #drjencaudle #fyp #fypシ #fypage #fypシ゚viral ,Japanese,2406,249800,404,295,0.96,yes,no,education,unknown,na,none,na,Middle_Eastern,yes,unknown,medium,,,,,,,,,,,,,,
melaniesandford18,7202743452702606382,660200,FALSE,holistic nutritionist certified in medicinal plants-this is not medical advice,influencer,unknown,Unknown,no,7237953208583245098,https://www.tiktok.com/@melaniesandford18/video/7237953208583245098,2023-05-27T19:55:21.000Z,37,"blackseedoil, blackcuminoil, holistichealth, naturalremedies, foryoupage","I take 1 teaspoon of raw black seed oil everyday in just s little bit of water. “Described in an ancient text as “a cure for every disease except death,” black seed oil, also called black cumin oil, has a long history of many uses. for thousands of years, the oil has been applied topically and taken internally for virtually any ailment, from bruises, bad hair, colds, and snake bites to headaches, indigestion, and a variety of skin conditions”
#blackseedoil #blackcuminoil #holistichealth #naturalremedies #foryoupage ",English,8756,328900,1640,398,2.66,yes,no,product_promotion,unknown,na,none,na,Middle_Eastern,yes,unknown,high,,,,,,,,,,,,,,
maggieroseadvocate,7006466846628217861,452300,FALSE,"Total Health Advocate.
🌸 Mind. Body. Spirit. 🌸
My favorite things are here 👇",influencer,unknown,Unknown,no,7196328467439324459,https://www.tiktok.com/@maggieroseadvocate/video/7196328467439324459,2023-02-04T15:50:01.000Z,60,"duet, tutorial, blackseed, blackseedoil, blackseedoilbenefits","#duet with @rootsofhealing this is a great tutorial on how to make black seed infused oil at home. Please note that this is not the same thing as pressing oil straight from the seed, and not as potent, but is a good alternative. I would also make sure to use high quality olive oil. #tutorial #blackseed #blackseedoil #blackseedoilbenefits ",English,15200,337700,6863,476,4.5,yes,no,education,unknown,na,none,na,Unknown,no,unknown,high,,,,,,,,,,,,,,
melaniesandford18,7202743452702606382,660200,FALSE,holistic nutritionist certified in medicinal plants-this is not medical advice,influencer,unknown,Unknown,no,7515603118453706015,https://www.tiktok.com/@melaniesandford18/video/7515603118453706015,2025-06-14T00:58:51.000Z,136,"naturalremedies, holistichealth","I’m obsessed with blackseed oil as it is my top favorite supplement of all time 🤗🎉Top 12 benefits of Blackseed oil:
1.) can protect your liver 2.) Anti-inflammatory 3.) Anti-Big C 4.) neuroprotective 5.) Anti-Diabetic 6.) gastroprotective 7.) Anti-microbial Anti-viral Anti-fungal 8.) Antioxidant 9.) Immune modulator 10.) aid in weight management 11.) Cardioprotective 12.) can protect kidneys the Blackseed oil I am using is coldpressed and organic, and is from @Blessed Botanicals— you can find it under my username second link down I also have a code Melly15 for 15% off this is not medical advice and I am not a medical professional. It’s best to ask your doctor before using any herbal supplements, especially if you are pregnant, breast-feeding, or on medication. #n#naturalremediesh#holistichealth",English,4054,93400,1052,188,4.34,yes,no,product_promotion,unknown,misinformation,supplements,unsupported,Unknown,no,no,high,,,,,,,,,,,,,,
kirtitewani,6710205332293895174,489700,FALSE,"Skincare, clean makeup and a sprinkle of Ayurveda",influencer,unknown,Unknown,no,7397061133363907870,https://www.tiktok.com/@kirtitewani/video/7397061133363907870,2024-07-29T14:15:32.000Z,42,"neem, skincare, skin, hyperpigmentation",Neem is one of the best natural cleansers that can help you in many ways betond just skincare! #neem #skincare #skin #hyperpigmentation ,English,1160,56300,84,21,2.06,yes,no,education,unknown,na,none,na,Ayurvedic,yes,unknown,medium,,,,,,,,,,,,,,
tharushay30,6753776879910863878,19500,FALSE,"SriLankan 🇱🇰 
27✨
Makeup Artist | Nail Technician",influencer,unknown,Unknown,no,7000026933102726427,https://www.tiktok.com/@tharushay30/video/7000026933102726427,2021-08-24T15:59:37.000Z,21,"foryoupage, selfcare, fypシ, srilankan, beautytips, viral, skincare, foryou, diy",Neem leaves for acne skin.         #foryoupage #selfcare #fypシ #srilankan #beautytips #viral #skincare #foryou #diy,Japanese,18100,461500,1121,68,3.92,yes,no,education,unknown,na,none,na,Ayurvedic,yes,unknown,medium,,,,,,,,,,,,,,
rabiabeautytips,7177009078286631962,27400,FALSE,For PR dm me,influencer,unknown,Unknown,no,7267209329655221509,https://www.tiktok.com/@rabiabeautytips/video/7267209329655221509,2023-08-14T16:03:48.000Z,33,"foryou, foryoupage, viralvideo, glowingskin, dailyskincare, rabiabeautytips",Benefits of Neem face pack#foryou #foryoupage #viralvideo #glowingskin #dailyskincare #rabiabeautytips ,English,836,78400,74,16,1.07,yes,no,education,unknown,na,none,na,Ayurvedic,yes,unknown,medium,,,,,,,,,,,,,,
binitaregmi60,6575123931857469445,28100,FALSE,"For long videos like this , you can visit my youtube channel , the link is below ⬇️",influencer,unknown,Unknown,no,7598883646241541384,https://www.tiktok.com/@binitaregmi60/video/7598883646241541384,2026-01-24T11:09:36.000Z,38,"clearskin, skincare","Here’s what to do & who should avoid it ✨
For more long videos like this , you can visit my YouTube channel, link is in my bio❤️
#clearskin #skincare ",English,30600,970100,3890,57,3.15,yes,no,education,unknown,na,none,na,Unknown,no,unknown,medium,,,,,,,,,,,,,,
binitaregmi60,6575123931857469445,28100,FALSE,"For long videos like this , you can visit my youtube channel , the link is below ⬇️",influencer,unknown,Unknown,no,7596315166329900296,https://www.tiktok.com/@binitaregmi60/video/7596315166329900296,2026-01-17T13:02:34.000Z,17,"skincare, clearskin","You don’t need to do this daily—once a week is more than enough✨
For long videos like this …you can visit my youtube channel…. Link is in my bio❤️ #skincare #clearskin ",English,265800,6200000,43500,2918,4.29,yes,no,education,unknown,na,none,na,Unknown,no,unknown,medium,,,,,,,,,,,,,,
embraceneem,7415282417160127531,42,FALSE,"Shop My Herbal Apothecary 
🌱 Embraceneem.com 🌱
 Herbal Education",influencer,unknown,Unknown,no,7415843871994711326,https://www.tiktok.com/@embraceneem/video/7415843871994711326,2024-09-18T05:01:51.000Z,84,"neem, oil, skin, skincare, herbalskincare, herbalmedicine, plantbased, naturalremedies, holistichealth, herbalism, healingherbs, wellness, healthyliving, organic, medicinalherbs, herbalhealing, selfcare, traditionalmedicine, naturopathy, herbaltherapy, herbalist, alternativehealth, greenmedicine, herbalremedies, nutrition, naturalmedicine, herbaltea, herbalist, selfhealing, healthylifestyle, herbalproducts, herbalpharmacy, herbalcare, herbalwellness, herbalmedicineadvocate","No Filter, Just a good skincare routine with NEEM OIL !!

Purchase at 
🌱Embraceneem.com🌱

#neem #oil #skin #skincare #herbalskincare #herbalmedicine #plantbased #naturalremedies #holistichealth #herbalism #healingherbs #wellness #healthyliving #organic #medicinalherbs #herbalhealing #selfcare #traditionalmedicine #naturopathy #herbaltherapy #herbalist #alternativehealth #greenmedicine #herbalremedies #nutrition #naturalmedicine #herbaltea #herbalist #selfhealing #healthylifestyle #herbalproducts #herbalpharmacy #herbalcare #herbalwellness #herbalmedicineadvocate",English,189,11900,28,20,1.59,yes,no,product_promotion,unknown,na,none,na,Ayurvedic,yes,unknown,high,,,,,,,,,,,,,,
thebrown_skin.stories,7472881620962575365,948,FALSE,"Healing acne & habits, publicly.
🥹❤️
Ig- thebrown_skin.stories
thebrownskinstories@gmail.com",influencer,unknown,Unknown,no,7496579538890083589,https://www.tiktok.com/@thebrown_skin.stories/video/7496579538890083589,2025-04-23T18:37:25.000Z,14,"hormonalacne, clearskin, hormonalimbalance, inflamedacne, naturalremedy, naturalacneremedies, fyp, foryoupage, viral, tipsforacne, tipsforhormonlacne, hormones, cortisolimbalance, neemleavesbenefits, neempowder, neemforacne","Benefits of using Neem-
1. It’s has antibacterial, antifungal and anti-inflammatory properties.
2. Help balance skin’s oil production 
3. Helps reduce post pimple scars
4. Helps with hyperpigmentation 
5. Stimulates collagen formation to smoothen fine lines and wrinkles.

How to use?
Grind neem leaves into a paste and apply it to your skin. Rinse after 10-15 min

If you don’t have neem leaves, mix neem powder with some water and bring the water to a boil, let it cool down and apply using a cotton ball. Rinse after 10-15 min.

Start by using it 1-2 times a week.

#hormonalacne #clearskin #hormonalimbalance #inflamedacne #naturalremedy #naturalacneremedies #fyp #foryoupage #viral #tipsforacne #tipsforhormonlacne #hormones #cortisolimbalance #neemleavesbenefits #neempowder #neemforacne ",English,1451,161800,149,34,0.9,yes,no,education,unknown,misinformation,supplements,unsupported,Ayurvedic,yes,no,high,,,,,,,,,,,,,,
veeraayurveda,6991819610732102682,291700,FALSE,"AYURVEDIC HEALTH CONSULTANT
AYURVEDA CLINIC @ KL & PAHANG
014-3998960",,,,,7624140629928316167,https://www.tiktok.com/@veeraayurveda/video/7624140629928316167,2026-04-02T12:39:34.000Z,23,,,Unknown,5160,180800,1300,8,2.85,,,,,,,,,,,,,,,,,,,,,,,,,
eliyahmashiach2,6998633946598867974,2000000,FALSE,"Whatsapp 18763341339
Volume 2 of The Jamaican Herbal Remedy Encyclopedia NOW Out 👇",influencer,unknown,Unknown,no,7428015465357741318,https://www.tiktok.com/@eliyahmashiach2/video/7428015465357741318,2024-10-21T00:13:57.000Z,35,"neem, miracletree, herbalremedies, bloodcleanse, skinhealth, immuneboost, naturalhealing, herbalmedicine, plantpower, wellnessjourney","Have you tried Neem, also known as the 'Miracle Tree'? 🌿 This powerful herb is renowned for its ability to purify the blood, support skin health, and boost immunity. A must-have for natural wellness! #Neem #MiracleTree #HerbalRemedies #BloodCleanse #SkinHealth #ImmuneBoost #NaturalHealing #HerbalMedicine #PlantPower #WellnessJourney",English,4316,285500,600,315,1.51,yes,no,education,unknown,na,none,na,Ayurvedic,yes,unknown,high,,,,,,,,,,,,,,
gloria.home.of.skills,7426711022877508641,19900,FALSE,"Hey guy, I will be uploading teaching video about soap making, skincare & Diy",influencer,unknown,Unknown,no,7565780052974112022,https://www.tiktok.com/@gloria.home.of.skills/video/7565780052974112022,2025-10-27T06:10:49.000Z,192,"soapmaking, soap, skincare, diy, beauty",Homemade NEEM SOAP for sensitive skin/ Pimples/rashes. #Soapmaking #soap #skincare #diy #beauty ,English,4612,137000,909,162,3.37,yes,no,product_promotion,unknown,na,none,na,Ayurvedic,yes,unknown,medium,,,,,,,,,,,,,,
selina.dasilvaaa,6800466535888978949,1000000,FALSE,"🧚🏽‍♂️ Hi Angels 🧚🏽‍♂️
your beauty bestie

Insta: selina.dasilvaaa / YouTube: SelinaDasilvaaa
💌 selinadasilva@dulcedo.com",influencer,unknown,Unknown,no,7580866715555204374,https://www.tiktok.com/@selina.dasilvaaa/video/7580866715555204374,2025-12-06T21:54:41.000Z,11,"rice, skincare, diy","rice water IS skincare & has SOOO MANY advantages 🤭✨✨✨

#rice #skincare #diy ",English,46400,1400000,2470,181,3.31,yes,no,product_promotion,unknown,na,none,na,Japanese,yes,unknown,medium,,,,,,,,,,,,,,
drjennyliu,6734027145938666498,444700,TRUE,"Dermatologist, FAAD
Red Note 小红书： DermTalk ⬇️
IG: @derm.talk
YT: Dr Jenny Liu",dermatologist,unknown,Unknown,no,7299635185677503787,https://www.tiktok.com/@drjennyliu/video/7299635185677503787,2023-11-10T01:12:51.000Z,41,"ricewaterforskin, ricewaterskincare, ricewaterforhairgrowth, asianskinsecrets, asianskincare, asianskincaretips, dermreacts, kbeautytrends",I love rice as an ingredient in skincare but haven’t made my own!! #ricewaterforskin #ricewaterskincare #ricewaterforhairgrowth #asianskinsecrets #asianskincare #asianskincaretips #dermreacts #kbeautytrends ,English,5423,200600,241,56,2.7,yes,no,product_promotion,unknown,na,none,na,K-beauty,yes,unknown,high,,,,,,,,,,,,,,
medy__yeshu,7.33446E+18,79500,FALSE,"Curly Hair | Beauty | Lifestyle  
🇬🇧 UK Creator | Amharic content
🌏English content: @MEDY_YESHU 
📩 medy.digitalcreator@gmail.com",influencer,unknown,UK,no,7609061466490113302,https://www.tiktok.com/@medy__yeshu/video/7609061466490113302,2026-02-20T21:24:44.000Z,40,"rice, fyp, glassskin, skintiktok, skincaretips","Trying rice water for my face as a toner let’s see if it works I will be using it day and night for the next few weeks🫧🧖🏾‍♀️

#rice #fyp #glassskin #skintiktok #skincaretips ",English,19500,1200000,1548,95,1.63,yes,no,education,unknown,na,none,na,Japanese,yes,unknown,medium,,,,,,,,,,,,,,
