creator_username,creator_id,creator_followers,subject_of_experience,intent_clarity,views,likes,comments,shares,engagement_rate,claim_type,claim_accuracy,evidence_present,label_confidence,Language,video_shot_complexity,face_visibility,indoor_outdoor,creator_gender,creator_race_visual,before_after_claim,No._people_video,condition_duration,condition_recurrence,active_ingredient,product_name,product_brand,country_origin,video_duration_seconds,creator_age_range,creator_type,creator_motivation,video_format,Video_type,skin_condition_type,skin_severity,treatment_type,outcome_type,side_effects,time_to_result_claim,unrealistic_claim_flag,sponsored_content,affiliate_link_present,hashtags,condition_extent,misinfo_label
beautifulyou_tips,beautifulyou_tips,10.476865350959084,self,2,9.32375833901174,4.382026634673881,1.6094379124341003,1.9459101490553132,0.71,diy_topicals,partial,anecdotal,2,en,3,yes,both,female,south_asian,1,1,unknown,yes,glycolic acid,"multani mitti, volcanic clay roll-on mask",none,India,3.367295829986474,young_adult,influencer,promotion,demo,0.0,mixed,2,home_remedy,improved,none_mentioned,instant,1,no,no,"#skincare, #beauty, #viral, #reels",face_only,no
momo.sahoo,momo.sahoo,10.569802959130607,general_advice,1,10.448743588106625,6.3578422665081,2.1972245773362196,2.70805020110221,1.67,product_promotion,partial,anecdotal,1,en,3,partial,indoor,female,south_asian,0,1,years,yes,salicylic acid,"Sky Jelly Serum, Multanni mitti, retinoid, AHAs, BHAs",none,India,3.4339872044851463,young_adult,influencer,promotion,demo,0.0,mixed,1,home_remedy,promised_only,purging,weeks,0,yes,no,,face_only,no
manalranjha,manalranjha,11.452017678066344,self,2,12.377505973448748,8.537975730598767,3.7612001156935624,6.654152520183219,2.15,product_promotion,partial,anecdotal,1,en,3,yes,indoor,female,south_asian,1,1,days,unknown,none,"pimple patches, multani mitti",none,United States,3.1354942159291497,young_adult,influencer,promotion,before_after,0.0,acne,1,home_remedy,improved,none_mentioned,instant,1,no,no,"#fyp, #skincare, #multanimitti, #skincareroutine, #skin, #diyskincare, #MyStarbucksOrder",face_and_body,yes
sanjureddyyyy,sanjureddyyyy,12.26914603138103,self,1,10.985309671896763,7.090076835776092,2.5649493574615367,3.6375861597263857,2.03,general_advice,partial,anecdotal,1,en,2,yes,indoor,female,south_asian,1,1,years,yes,multani mitti,"multani mitti, cleansing oil, cleansing milk, cleansing balm",forever 21,India,2.833213344056216,young_adult,patient,personal_sharing,demo,0.0,acne,1,home_remedy,improved,none_mentioned,none,0,no,no,"#indianbeautysecrets, #clearskin, #multanimitti, #southasiantiktok, #browngirl, #naturalskincare",face_only,no
browngirlinuk1999,browngirlinuk1999,8.461257559085935,self,1,14.077875591662238,9.975854724662028,4.499809670330265,8.388677769180811,1.65,diy_topicals,partial,anecdotal,0,en,3,partial,indoor,female,south_asian,1,1,unknown,yes,lactic acid,"Multani Mitti, buttermilk hair mask",none,India,3.091042453358316,young_adult,influencer,promotion,demo,0.0,unclear,0,home_remedy,promised_only,none_mentioned,none,0,unclear,no,,unknown,yes
ummehaanikitchen,ummehaanikitchen,9.978455868773434,general_advice,1,12.569329381874445,9.118334726180159,4.477336814478207,7.293017679772782,3.17,diy_topicals,unsupported,anecdotal,1,en,2,yes,indoor,female,south_asian,1,1,unknown,unknown,none,multani mitti,none,India,4.23410650459726,young_adult,influencer,promotion,demo,0.0,unclear,0,home_remedy,promised_only,none_mentioned,days,1,no,no,"#BodyBrightening, #GlowingSkin, #DIYSkincare, #MultaniMitti, #NaturalGlow",face_and_body,yes
parulkhuranadhanwal,parulkhuranadhanwal,7.478169694159785,self,1,10.766398604507042,6.089044875446846,2.3978952727983707,3.6109179126442243,0.93,diy_topicals,partial,anecdotal,1,en,2,yes,indoor,female,south_asian,0,1,days,no,multani mitti,multani mitti,none,India,3.295836866004329,adult,patient,personal_sharing,demo,0.0,hormonal_acne,2,home_remedy,improved,none_mentioned,days,1,no,no,"#multanimittifacepack, #multanimittipack, #diymask, #diyfacemask, #diyfacemasks, #diyfacemasktutorial, #indianbeautysecrets, #milkmask, #beautytok, #skintok, #skincarejunkie, #fypskincare, #diyfacemaskrecipe, #diyfacemaskathome, #skincarecommunity, #nofilterhere, #nofilterbeauty",face_only,no
ayeshaaqeel350,ayeshaaqeel350,10.039066846777951,self,2,11.445727410406752,6.827629234502852,0.6931471805599453,5.402677381872279,0.99,dietary_cure,partial,anecdotal,1,en,2,partial,indoor,female,south_asian,0,1,weeks,yes,none,Mulethi Powder,none,United States,2.772588722239781,not_identified,influencer,promotion,demo,0.0,acne,0,home_remedy,promised_only,none_mentioned,none,1,no,no,,face_only,not_sure
yumydustrepost2,yumydustrepost2,9.835262243540562,patient,2,13.997832948091215,9.809231816610408,0.0,5.924255797414532,1.52,clinically_accurate,supported,anecdotal,1,en,2,no,indoor,female,white,0,1,years,yes,"accutane, spironolactone","accutane, spironolactone",Roche,United States,4.07753744390572,not_identified,other,education,demo,0.0,hormonal_acne,0,home_remedy,promised_only,none_mentioned,none,0,no,no,,unknown,no
elizabethkayeturner,elizabethkayeturner,12.580428850611098,general_advice,2,14.403297778421795,11.564578194753137,7.537430036586509,7.841492924460013,5.85,clinically_accurate,supported,yes,2,en,2,yes,both,female,white,0,1,weeks,yes,"benzoyl peroxide, azelaic acid","benzoyl peroxide cleanser, azelaic acid serum",none,United States,2.1972245773362196,adult,dermatologist,education,talking_head,0.0,hormonal_acne,1,topical,promised_only,none_mentioned,none,0,no,no,"#skintok, #realskin, #skintexture, #texture, #skincare, #selfcare, #loveyourskin",face_only,no
lilly.tavarez,lilly.tavarez,12.749776797862104,general_advice,2,8.817890200945513,6.648984550024776,3.091042453358316,0.0,11.42,clinically_accurate,supported,no,2,en,2,yes,indoor,female,white,0,1,unknown,yes,retinoids,none,none,United States,2.4849066497880004,young_adult,dermatologist,promotion,talking_head,0.0,hormonal_acne,1,topical,promised_only,none_mentioned,none,0,no,no,"#naturalskin, #nofilter, #selflove, #socialmediaisfake",face_only,no
itsmelissacampuzano,itsmelissacampuzano,8.559102594493448,general_advice,2,7.310550158534422,6.013715156042802,5.135798437050262,2.772588722239781,27.29,product_promotion,partial,anecdotal,1,ca,2,yes,indoor,female,white,0,1,days,yes,"benzoyl peroxide, lipohydroxy acid, sulfur","Effaclar Duo, SOS Rescue Spot Corrector","La Roche-Posay, Vichy",Spain,2.0794415416798357,young_adult,influencer,education,talking_head,0.0,acne,1,topical,promised_only,none_mentioned,days,0,no,no,,face_only,no
misspeytonsmith,misspeytonsmith,12.205732587717069,general_advice,2,13.417866287223848,10.591647316585027,6.473890696352274,6.529418838262226,5.92,clinically_accurate,supported,yes,2,en,2,yes,indoor,female,white,0,1,years,yes,clascotene,"winlevi, spironolactone",none,United States,2.833213344056216,adult,patient,education,talking_head,0.0,hormonal_acne,1,topical,promised_only,none_mentioned,none,0,no,no,,face_only,no
elizabethkayeturner,elizabethkayeturner,12.580428850611098,patient,1,16.325109901643454,13.461120145352664,7.549609165154532,10.510559281627845,5.7,clinically_accurate,partial,anecdotal,1,en,3,yes,indoor,female,white,1,1,unknown,unknown,isotretinoin,accutane,Roche,United States,2.0794415416798357,young_adult,dermatologist,education,before_after,0.0,mixed,3,oral,improved,none_mentioned,months,0,no,no,"#skin, #filter, #filtervsreality, #reality, #nofilter, #realskin, #skintextureisnormal, #skintexture, #makeup, #skincaretips, #skintok, #mentalhealth, #selflovejourney, #selfcare, #loveyourself",face_only,no
taontm,taontm,14.18248151557524,self,2,10.673618922112436,8.443546651247939,3.58351893845611,4.0943445622221,10.75,general_advice,supported,no,2,en,3,yes,indoor,female,asian,0,1,unknown,unknown,none,none,none,unknown,2.772588722239781,young_adult,influencer,advocacy,talking_head,0.0,unclear,1,none,no_change,none_mentioned,none,0,no,no,"#makeup, #realskin",face_only,yes
mikkzazon,mikkzazon,14.317090370644754,self,1,15.38412668421143,13.159082888234298,8.588955557643128,8.919586920999915,10.81,product_promotion,partial,anecdotal,1,fi,2,yes,indoor,female,white,0,1,unknown,unknown,none,none,none,United States,2.772588722239781,adult,influencer,personal_sharing,talking_head,0.0,unclear,1,unclear,promised_only,none_mentioned,none,1,no,no,"#makeup, #skinpositivity, #skin, #beauty",face_only,yes
breelenehan,breelenehan,13.015094375077153,self,2,14.077875591662238,10.056251557087757,4.48863636973214,5.932245187448011,1.79,product_promotion,partial,anecdotal,1,en,3,yes,indoor,female,white,0,1,years,yes,niacinamide,"Medi-Cube Toner Pads, Vanicream, Abib","Medi-Cube, Vanicream, Abib",United States,2.772588722239781,young_adult,influencer,personal_sharing,talking_head,0.0,acne,1,topical,improved,none_mentioned,none,0,no,no,"#bodyimage, #thisisnormal, #relatable, #confidenceboost, #bodyneutrality, #looseskin, #selfacceptance",body_only,no
jazlmao,jazlmao,12.62530258221405,general_advice,2,9.086249986745132,6.322565239927284,3.367295829986474,0.0,6.3,clinically_accurate,partial,anecdotal,1,en,2,yes,indoor,female,white,1,1,unknown,yes,"benzoyl peroxide, sulfur, hydrocortisone",pimple patch,none,United States,5.111987788356544,young_adult,patient,personal_sharing,talking_head,0.0,cystic_acne,2,mixed,promised_only,none_mentioned,days,0,no,no,"#skinpositivity, #acne, #acnejourney",face_only,no
its.shinyhere,its.shinyhere,9.75510354676987,general_advice,2,13.51764480743598,10.214678610538817,6.480044561926653,6.716594773520978,3.68,clinically_accurate,partial,no,1,en,1,unknown,unknown,unknown,unknown,0,1,years,yes,"accutane, isotretinoin, oral antibiotics",Accutane,"Japonesque, Kosas, Real Techniques, Laura Mercier, YSL Beauty",United States,,not_identified,dermatologist,education,talking_head,0.0,cystic_acne,3,oral,unclear,none_mentioned,none,0,unclear,no,"#skinpositivity, #acnepositivity, #selfconfidence, #embraceyourskin, #selflove, #perfectlyimperfect",unknown,no
flawless.byfreya,flawless.byfreya,7.347299700743164,general_advice,2,13.105829442109052,10.077482875583607,5.438079308923196,6.304448802421981,4.84,general_advice,supported,no,1,en,2,yes,indoor,female,white,0,1,unknown,unknown,none,none,none,Mexico,2.1972245773362196,young_adult,influencer,advocacy,talking_head,0.0,mixed,1,none,no_change,none_mentioned,none,0,no,no,"#skin, #acne, #makeupartist",face_only,yes
erin.wilsonnnn,erin.wilsonnnn,12.269249302251227,self,1,18.276810385080008,16.176364653421913,9.674137279312397,12.592358332109097,12.24,general_advice,na,no,0,en,2,yes,both,female,white,1,1,unknown,unknown,none,none,none,unknown,2.9444389791664403,young_adult,patient,personal_sharing,before_after,0.0,acne,1,unclear,improved,none_mentioned,none,0,no,no,"#creatorsearchinsights, #acne, #foryou, #fyp, #acnehealing, #acneproneskin, #acnepositivity, #growth, #healing",face_only,yes
doctoryoun,doctoryoun,15.952996926059882,general_advice,0,12.721590244743798,10.221977646629885,4.859812404361672,6.150602768446279,8.21,none,na,no,0,en,2,partial,indoor,male,asian,0,1,weeks,yes,none,none,none,unknown,2.772588722239781,adult,dermatologist,education,talking_head,0.0,acne,0,lifestyle,unclear,none_mentioned,none,0,no,no,"#maskne, #skincare, #doctor, #skin, #acne, #acnetreatment, #edutock, #learnfromtiktok, #fyp",face_only,yes
drspf,drspf,14.072086564278855,general_advice,0,12.077107952499174,8.876963340262272,4.02535169073515,6.19644412779452,4.08,none,na,no,0,en,2,yes,indoor,male,asian,0,1,unknown,unknown,none,none,none,unknown,4.0943445622221,adult,dermatologist,education,talking_head,0.0,acne,1,lifestyle,promised_only,none_mentioned,none,0,unclear,no,"#maskne, #masknetips, #maskacne, #acne, #oilyskin, #drsugaiskincare, #skindoc, #fyp, #dermdoc, #skincare, #skincareproducts",face_only,yes
drsamanthaellis,drsamanthaellis,12.7470530104357,patient,2,11.281006017883909,7.528331766707247,3.1780538303479458,5.389071729816501,2.34,product_promotion,partial,anecdotal,0,en,2,yes,indoor,female,white,0,1,unknown,unknown,hypochlorous acid,sos spray,tower28beauty,United States,4.477336814478207,adult,dermatologist,education,talking_head,0.0,acne,2,topical,promised_only,none_mentioned,none,0,yes,no,"#hypochlorousacid, #maskne, #tower28beauty, #sosspray",face_only,yes
denverskindoc,denverskindoc,14.09471303000846,general_advice,0,11.21318430646977,7.597396320212795,2.70805020110221,5.3612921657094255,2.69,general_advice,na,no,0,no,2,yes,indoor,male,white,0,1,unknown,unknown,none,none,none,Norway,3.713572066704308,adult,dermatologist,education,talking_head,0.0,acne,0,topical,promised_only,none_mentioned,none,0,yes,no,"#LearnOnTikTok, #TikTokPartner, #Maskne, #maskacne, #skinhacks, #dermtok, #skintok, #acnetips",face_only,yes
dr.zionko,dr.zionko,13.635237301969218,general_advice,2,13.766531425941542,10.428245666832275,5.159055299214529,8.122371243406553,3.55,product_promotion,na,no,1,sv,3,yes,indoor,female,asian,1,1,unknown,unknown,none,Shield & Soothe Hydrogel PPE Facial Under Mask,MasqueBar,Sweden,2.3978952727983707,young_adult,influencer,promotion,demo,0.0,acne,0,topical,promised_only,none_mentioned,none,1,yes,yes,"#skincare, #koreanskincare, #learnontiktok, #derm, #doctor, #acne, #skincaretips, #makeuphacks, #hacks, #masquebar, #ad",face_only,yes
daelablack,daelablack,9.720405706795765,general_advice,2,10.247112717290387,6.220590170099739,2.6390573296152584,4.553876891600541,1.78,product_promotion,partial,no,1,en,2,yes,indoor,female,white,0,1,days,yes,"alpha hydroxy acid, retinol, salicylic acid",Facial Cleanser,Skinsafe,United States,2.995732273553991,young_adult,patient,personal_sharing,talking_head,0.0,acne,1,topical,promised_only,none_mentioned,none,0,unclear,no,"#creatorsearchinsights, #mask, #mascne, #acne, #acnehack, #acnetreatments, #healthcare, #hypochlorousacidspray, #nurse, #ernurse, #nursetok, #nursesoftiktok, #nursehack, #breaktime, #nursetips, #healthcaretips, #cna, #medical, #hospital, #derm, #cleangirl, #skincare",face_only,no
glowwithava,glowwithava,14.37357829113814,general_advice,2,13.735060517341935,11.23850177707664,4.59511985013459,5.749392985908253,8.24,diy_topicals,partial,anecdotal,1,en,2,yes,indoor,female,asian,0,2,unknown,yes,salicylic acid,none,none,United States,3.332204510175204,young_adult,influencer,education,talking_head,0.0,acne,1,home_remedy,promised_only,none_mentioned,none,0,no,no,"#inflightroutine, #travelskincare, #maskne, #masknetips",face_only,no
rudiberry,rudiberry,12.256057334066451,self,1,10.515993929932415,7.404887575616125,3.367295829986474,3.828641396489095,4.45,general_advice,partial,anecdotal,1,en,2,yes,indoor,female,white,0,1,unknown,unknown,none,chemical peel,none,unknown,3.8066624897703196,young_adult,influencer,personal_sharing,talking_head,0.0,acne,1,topical,unclear,none_mentioned,none,0,no,no,"#maskne, #maskacne, #acneproneskin, #acnetips, #skincare, #skintok, #skincare101",face_only,no
drpimplepopper,drpimplepopper,16.65376529048679,general_advice,2,14.731801689838349,11.389638560778947,5.493061443340548,9.010913347279288,3.54,product_promotion,partial,no,1,en,3,yes,both,female,asian,0,2,unknown,unknown,salicylic acid,Sal Acid Body Spray,SLMDskincare,United States,4.060443010546419,young_adult,influencer,promotion,duet_stitch,0.0,acne,1,topical,promised_only,none_mentioned,none,1,yes,yes,"#duet, #maskne, #drpimplepopper",face_and_body,yes
wendyskin,wendyskin,14.048053793504115,general_advice,1,14.557448378884015,11.857939686169175,6.495265555937008,8.518192691749322,6.72,general_advice,partial,anecdotal,1,en,2,partial,indoor,female,asian,0,1,unknown,unknown,none,"loofah, hibisub, femme fresh, penoxal, natural deodorant, dry brushing",Masque Bar,United States,2.772588722239781,young_adult,influencer,promotion,talking_head,0.0,acne,1,topical,promised_only,none_mentioned,none,1,no,no,"#skincare, #skin, #maskne",face_only,no
loganwalter05,loganwalter05,12.414549159800979,patient,1,14.151983508870947,9.758519582283522,4.882801922586371,6.803505257608338,1.24,led_device,partial,anecdotal,1,it,3,no,indoor,male,white,1,1,years,yes,tretinoin,"LED red light therapy device, PDRN cream",Dr. Melaxin,United States,3.4965075614664802,young_adult,influencer,education,talking_head,0.0,acne,1,mixed,improved,none_mentioned,none,0,unclear,no,,body_only,no
createwithrylee,createwithrylee,9.48402493478411,general_advice,1,12.760535178224796,8.792093929503284,2.995732273553991,6.003887067106539,1.89,product_promotion,partial,no,1,en,2,yes,indoor,female,white,0,1,days,unknown,none,"Elta MD Tinted, La Roche-Posay 70, Elta MD Elements, Skin Better Tone Smart SPF 75, Neutrogena UV Liquid sunscreen, Elta UV Clear, Cetaphil SPF 50","Elta MD, La Roche-Posay, Skin Better, Neutrogena, Cetaphil",United States,4.174387269895637,young_adult,influencer,promotion,talking_head,0.0,acne,0,topical,promised_only,none_mentioned,none,0,yes,no,"#peachslices, #tiktokshopcreatorpicks, #tiktokshopblackfriday, #bodypimples, #backacne",body_only,no
dermdoctor,dermdoctor,16.694313881027288,self,1,14.946912992035967,11.622685289462678,6.284134161070802,9.047115310873217,3.6,clinically_accurate,partial,anecdotal,1,en,3,yes,indoor,male,hispanic,1,2,days,unknown,tretinoin,tretinoin,PanOxyl,United States,3.4965075614664802,young_adult,patient,personal_sharing,before_after,0.0,acne,2,oral,improved,none_mentioned,days,0,unclear,no,"#backacne, #bacne, #dermatologist",body_only,no
rachelheheh,rachelheheh,13.763519125197986,self,1,15.009433329466965,12.093469297102763,5.673323267171493,9.278092474027002,5.42,general_advice,partial,anecdotal,1,en,3,yes,indoor,female,asian,1,1,years,yes,retinol,vitamin illuminating cream,EQQUALBERRY,United States,4.174387269895637,young_adult,influencer,promotion,other,0.0,acne,2,mixed,improved,none_mentioned,none,0,yes,no,"#backacne, #bacne, #bodyacne, #skincaretips",body_only,no
mayaya.kimmm,mayaya.kimmm,11.808977412091206,general_advice,1,15.226497775576945,12.441938918691436,5.7899601708972535,10.038935856711177,6.18,product_promotion,na,no,0,en,3,yes,indoor,female,asian,0,2,unknown,unknown,none,none,none,South Korea,3.9889840465642745,young_adult,influencer,promotion,talking_head,0.0,acne,1,topical,promised_only,none_mentioned,none,0,unclear,no,"#eqqualberry, #koreanskincare, #glassskin, #brightening, #bodyacne",body_only,yes
